Date,New_Cases,New_Deaths,Value,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,SP500_Daily_Return,New_Cases_7d_avg,New_Cases_12d_avg,retail_and_recreation_percent_change_from_baseline_change,grocery_and_pharmacy_percent_change_from_baseline_change,parks_percent_change_from_baseline_change,transit_stations_percent_change_from_baseline_change,workplaces_percent_change_from_baseline_change,residential_percent_change_from_baseline_change,New_Cases_lag_1,New_Deaths_lag_1,retail_and_recreation_percent_change_from_baseline_lag1,grocery_and_pharmacy_percent_change_from_baseline_lag1,parks_percent_change_from_baseline_lag1,transit_stations_percent_change_from_baseline_lag1,workplaces_percent_change_from_baseline_lag1,residential_percent_change_from_baseline_lag1,New_Cases_lag_3,New_Deaths_lag_3,retail_and_recreation_percent_change_from_baseline_lag3,grocery_and_pharmacy_percent_change_from_baseline_lag3,parks_percent_change_from_baseline_lag3,transit_stations_percent_change_from_baseline_lag3,workplaces_percent_change_from_baseline_lag3,residential_percent_change_from_baseline_lag3,New_Cases_lag_5,New_Deaths_lag_5,retail_and_recreation_percent_change_from_baseline_lag5,grocery_and_pharmacy_percent_change_from_baseline_lag5,parks_percent_change_from_baseline_lag5,transit_stations_percent_change_from_baseline_lag5,workplaces_percent_change_from_baseline_lag5,residential_percent_change_from_baseline_lag5,New_Cases_lag_7,New_Deaths_lag_7,retail_and_recreation_percent_change_from_baseline_lag7,grocery_and_pharmacy_percent_change_from_baseline_lag7,parks_percent_change_from_baseline_lag7,transit_stations_percent_change_from_baseline_lag7,workplaces_percent_change_from_baseline_lag7,residential_percent_change_from_baseline_lag7,is_trading_day,Market_Up
2021-12-21,196406,1891,4649.23,,,,,,,0.017777943178882483,151762.42857142858,151762.42857142858,0.0,0.0,0.0,0.0,0.0,0.0,159754.0,1017.0,,,,,,,162237.0,1483.0,,,,,,,124433.0,1771.0,,,,,,,143387.0,1584.0,,,,,,,True,1
2021-12-22,243574,1784,4696.56,,,,,,,0.010180180373954517,171963.85714285713,171963.85714285713,0.0,0.0,0.0,0.0,0.0,0.0,196406.0,1891.0,,,,,,,173462.0,1748.0,,,,,,,143881.0,1739.0,,,,,,,102164.0,957.0,,,,,,,True,1
2021-12-23,296946,1543,4725.79,,,,,,,0.006223704157936716,196608.57142857142,196608.57142857142,0.0,0.0,0.0,0.0,0.0,0.0,243574.0,1784.0,,,,,,,159754.0,1017.0,,,,,,,162237.0,1483.0,,,,,,,124433.0,1771.0,,,,,,,True,1
2021-12-24,323430,1239,4725.79,,,,,,,0.0,222258.42857142858,222258.42857142858,0.0,0.0,0.0,0.0,0.0,0.0,296946.0,1543.0,,,,,,,196406.0,1891.0,,,,,,,173462.0,1748.0,,,,,,,143881.0,1739.0,,,,,,,True,0
2021-12-27,255677,1058,4791.19,,,,,,,0.01383895602639984,235607.0,235607.0,0.0,0.0,0.0,0.0,0.0,0.0,323430.0,1239.0,,,,,,,243574.0,1784.0,,,,,,,159754.0,1017.0,,,,,,,162237.0,1483.0,,,,,,,True,1
2021-12-28,351792,1960,4786.35,,,,,,,-0.0010101874482121298,261082.7142857143,261082.7142857143,0.0,0.0,0.0,0.0,0.0,0.0,255677.0,1058.0,,,,,,,296946.0,1543.0,,,,,,,196406.0,1891.0,,,,,,,173462.0,1748.0,,,,,,,True,0
2021-12-29,491760,1939,4793.06,,,,,,,0.0014019033292591576,308512.14285714284,308512.14285714284,0.0,0.0,0.0,0.0,0.0,0.0,351792.0,1960.0,,,,,,,323430.0,1239.0,,,,,,,243574.0,1784.0,,,,,,,159754.0,1017.0,,,,,,,True,1
2021-12-30,613366,1771,4778.73,,,,,,,-0.002989739331450192,368077.85714285716,368077.85714285716,0.0,0.0,0.0,0.0,0.0,0.0,491760.0,1939.0,,,,,,,255677.0,1058.0,,,,,,,296946.0,1543.0,,,,,,,196406.0,1891.0,,,,,,,True,0
2021-12-31,634173,1270,4766.18,,,,,,,-0.0026262207741385435,423877.71428571426,423877.71428571426,0.0,0.0,0.0,0.0,0.0,0.0,613366.0,1771.0,,,,,,,351792.0,1960.0,,,,,,,323430.0,1239.0,,,,,,,243574.0,1784.0,,,,,,,True,0
2022-01-03,529198,1196,4796.56,,,,,,,0.00637407735335227,457056.5714285714,457056.5714285714,0.0,0.0,0.0,0.0,0.0,0.0,634173.0,1270.0,,,,,,,491760.0,1939.0,,,,,,,255677.0,1058.0,,,,,,,296946.0,1543.0,,,,,,,True,1
2022-01-04,617060,2073,4793.54,,,,,,,-0.000629617892823231,499003.71428571426,499003.71428571426,0.0,0.0,0.0,0.0,0.0,0.0,529198.0,1196.0,,,,,,,613366.0,1771.0,,,,,,,351792.0,1960.0,,,,,,,323430.0,1239.0,,,,,,,True,0
2022-01-05,736536,2011,4700.58,,,,,,,-0.01939276609770646,567697.8571428572,567697.8571428572,0.0,0.0,0.0,0.0,0.0,0.0,617060.0,2073.0,,,,,,,634173.0,1270.0,,,,,,,491760.0,1939.0,,,,,,,255677.0,1058.0,,,,,,,True,0
2022-01-06,834332,2468,4696.05,,,,,,,-0.0009637108612128298,636632.1428571428,636632.1428571428,0.0,0.0,0.0,0.0,0.0,0.0,736536.0,2011.0,,,,,,,529198.0,1196.0,,,,,,,613366.0,1771.0,,,,,,,351792.0,1960.0,,,,,,,True,0
2022-01-07,914412,2316,4677.03,,,,,,,-0.0040502124125595396,697011.0,697011.0,0.0,0.0,0.0,0.0,0.0,0.0,834332.0,2468.0,,,,,,,617060.0,2073.0,,,,,,,634173.0,1270.0,,,,,,,491760.0,1939.0,,,,,,,True,0
2022-01-10,721499,1644,4670.29,,,,,,,-0.0014410854751839564,712458.5714285715,712458.5714285715,0.0,0.0,0.0,0.0,0.0,0.0,914412.0,2316.0,,,,,,,736536.0,2011.0,,,,,,,529198.0,1196.0,,,,,,,613366.0,1771.0,,,,,,,True,0
2022-01-11,764756,2786,4713.07,,,,,,,0.009160030747555226,731113.2857142857,731113.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,721499.0,1644.0,,,,,,,834332.0,2468.0,,,,,,,617060.0,2073.0,,,,,,,634173.0,1270.0,,,,,,,True,1
2022-01-12,901065,2679,4726.35,,,,,,,0.002817696321081753,784237.1428571428,784237.1428571428,0.0,0.0,0.0,0.0,0.0,0.0,764756.0,2786.0,,,,,,,914412.0,2316.0,,,,,,,736536.0,2011.0,,,,,,,529198.0,1196.0,,,,,,,True,1
2022-01-13,901141,2711,4659.03,,,,,,,-0.014243549462058636,824820.1428571428,824820.1428571428,0.0,0.0,0.0,0.0,0.0,0.0,901065.0,2679.0,,,,,,,721499.0,1644.0,,,,,,,834332.0,2468.0,,,,,,,617060.0,2073.0,,,,,,,True,0
2022-01-14,899083,2730,4662.85,,,,,,,0.0008199131578892072,848041.1428571428,848041.1428571428,0.0,0.0,0.0,0.0,0.0,0.0,901141.0,2711.0,,,,,,,764756.0,2786.0,,,,,,,914412.0,2316.0,,,,,,,736536.0,2011.0,,,,,,,True,1
2022-01-17,639274,1705,4662.85,,,,,,,0.0,820175.7142857143,820175.7142857143,0.0,0.0,0.0,0.0,0.0,0.0,899083.0,2730.0,,,,,,,901065.0,2679.0,,,,,,,721499.0,1644.0,,,,,,,834332.0,2468.0,,,,,,,True,0
2022-01-18,626033,2606,4577.11,,,,,,,-0.0183878958147915,778978.7142857143,778978.7142857143,0.0,0.0,0.0,0.0,0.0,0.0,639274.0,1705.0,,,,,,,901141.0,2711.0,,,,,,,764756.0,2786.0,,,,,,,914412.0,2316.0,,,,,,,True,0
2022-01-19,749856,3034,4532.76,,,,,,,-0.009689520243122751,783029.7142857143,783029.7142857143,0.0,0.0,0.0,0.0,0.0,0.0,626033.0,2606.0,,,,,,,899083.0,2730.0,,,,,,,901065.0,2679.0,,,,,,,721499.0,1644.0,,,,,,,True,0
2022-01-20,767896,3396,4482.73,,,,,,,-0.01103742532143781,783478.2857142857,783478.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,749856.0,3034.0,,,,,,,639274.0,1705.0,,,,,,,901141.0,2711.0,,,,,,,764756.0,2786.0,,,,,,,True,0
2022-01-21,833131,3111,4397.94,,,,,,,-0.01891481307149878,773773.4285714285,773773.4285714285,0.0,0.0,0.0,0.0,0.0,0.0,767896.0,3396.0,,,,,,,626033.0,2606.0,,,,,,,899083.0,2730.0,,,,,,,901065.0,2679.0,,,,,,,True,0
2022-01-24,508617,2064,4410.13,,,,,,,0.0027717522294530283,717698.5714285715,717698.5714285715,0.0,0.0,0.0,0.0,0.0,0.0,833131.0,3111.0,,,,,,,749856.0,3034.0,,,,,,,639274.0,1705.0,,,,,,,901141.0,2711.0,,,,,,,True,1
2022-01-25,501967,3402,4356.45,,,,,,,-0.012171976789799865,660967.7142857143,660967.7142857143,0.0,0.0,0.0,0.0,0.0,0.0,508617.0,2064.0,,,,,,,767896.0,3396.0,,,,,,,626033.0,2606.0,,,,,,,899083.0,2730.0,,,,,,,True,0
2022-01-26,553810,3701,4349.93,,,,,,,-0.0014966314315554285,648758.5714285715,648758.5714285715,0.0,0.0,0.0,0.0,0.0,0.0,501967.0,3402.0,,,,,,,833131.0,3111.0,,,,,,,749856.0,3034.0,,,,,,,639274.0,1705.0,,,,,,,True,0
2022-01-27,563047,3433,4326.51,,,,,,,-0.005383994684971971,639760.5714285715,639760.5714285715,0.0,0.0,0.0,0.0,0.0,0.0,553810.0,3701.0,,,,,,,508617.0,2064.0,,,,,,,767896.0,3396.0,,,,,,,626033.0,2606.0,,,,,,,True,0
2022-01-28,547295,3322,4431.85,,,,,,,0.024347568825681787,610823.2857142857,610823.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,563047.0,3433.0,,,,,,,501967.0,3402.0,,,,,,,833131.0,3111.0,,,,,,,749856.0,3034.0,,,,,,,True,1
2022-01-31,290387,2014,4515.55,,,,,,,0.018886018254227865,542607.7142857143,542607.7142857143,0.0,0.0,0.0,0.0,0.0,0.0,547295.0,3322.0,,,,,,,553810.0,3701.0,,,,,,,508617.0,2064.0,,,,,,,767896.0,3396.0,,,,,,,True,1
2022-02-01,307785,3491,4546.54,,,,,,,0.006862951356977565,467558.28571428574,467558.28571428574,0.0,0.0,0.0,0.0,0.0,0.0,290387.0,2014.0,,,,,,,563047.0,3433.0,,,,,,,501967.0,3402.0,,,,,,,833131.0,3111.0,,,,,,,True,1
2022-02-02,324137,3534,4589.38,,,,,,,0.009422549895085064,441204.0,441204.0,0.0,0.0,0.0,0.0,0.0,0.0,307785.0,3491.0,,,,,,,547295.0,3322.0,,,,,,,553810.0,3701.0,,,,,,,508617.0,2064.0,,,,,,,True,1
2022-02-03,305042,3322,4477.44,,,,,,,-0.024391094221877574,413071.85714285716,413071.85714285716,0.0,0.0,0.0,0.0,0.0,0.0,324137.0,3534.0,,,,,,,290387.0,2014.0,,,,,,,563047.0,3433.0,,,,,,,501967.0,3402.0,,,,,,,True,0
2022-02-04,311690,3067,4500.53,,,,,,,0.005156964694110977,378483.28571428574,378483.28571428574,0.0,0.0,0.0,0.0,0.0,0.0,305042.0,3322.0,,,,,,,307785.0,3491.0,,,,,,,547295.0,3322.0,,,,,,,553810.0,3701.0,,,,,,,True,1
2022-02-07,161294,1916,4483.87,,,,,,,-0.003701786234065696,321090.0,321090.0,0.0,0.0,0.0,0.0,0.0,0.0,311690.0,3067.0,,,,,,,324137.0,3534.0,,,,,,,290387.0,2014.0,,,,,,,563047.0,3433.0,,,,,,,True,0
2022-02-08,198702,3354,4521.54,,,,,,,0.008401224834796661,271291.0,271291.0,0.0,0.0,0.0,0.0,0.0,0.0,161294.0,1916.0,,,,,,,305042.0,3322.0,,,,,,,307785.0,3491.0,,,,,,,547295.0,3322.0,,,,,,,True,1
2022-02-09,219576,3294,4587.18,,,,,,,0.014517177775713597,261175.14285714287,261175.14285714287,0.0,0.0,0.0,0.0,0.0,0.0,198702.0,3354.0,,,,,,,311690.0,3067.0,,,,,,,324137.0,3534.0,,,,,,,290387.0,2014.0,,,,,,,True,1
2022-02-10,194829,3075,4504.08,,,,,,,-0.018115705073705524,245038.57142857142,245038.57142857142,0.0,0.0,0.0,0.0,0.0,0.0,219576.0,3294.0,,,,,,,161294.0,1916.0,,,,,,,305042.0,3322.0,,,,,,,307785.0,3491.0,,,,,,,True,0
2022-02-11,167093,2554,4418.64,,,,,,,-0.0189694676826343,222603.7142857143,222603.7142857143,0.0,0.0,0.0,0.0,0.0,0.0,194829.0,3075.0,,,,,,,198702.0,3354.0,,,,,,,311690.0,3067.0,,,,,,,324137.0,3534.0,,,,,,,True,0
2022-02-14,88426,1565,4401.67,,,,,,,-0.0038405482229827426,191658.57142857142,191658.57142857142,0.0,0.0,0.0,0.0,0.0,0.0,167093.0,2554.0,,,,,,,219576.0,3294.0,,,,,,,161294.0,1916.0,,,,,,,305042.0,3322.0,,,,,,,True,0
2022-02-15,110432,2826,4471.07,,,,,,,0.015766743077059386,162907.42857142858,162907.42857142858,0.0,0.0,0.0,0.0,0.0,0.0,88426.0,1565.0,,,,,,,194829.0,3075.0,,,,,,,198702.0,3354.0,,,,,,,311690.0,3067.0,,,,,,,True,1
2022-02-16,114485,2784,4475.01,,,,,,,0.0008812208263346832,156220.42857142858,156220.42857142858,0.0,0.0,0.0,0.0,0.0,0.0,110432.0,2826.0,,,,,,,167093.0,2554.0,,,,,,,219576.0,3294.0,,,,,,,161294.0,1916.0,,,,,,,True,1
2022-02-17,113272,2655,4380.26,,,,,,,-0.021173137043269175,144016.14285714287,144016.14285714287,0.0,0.0,0.0,0.0,0.0,0.0,114485.0,2784.0,,,,,,,88426.0,1565.0,,,,,,,194829.0,3075.0,,,,,,,198702.0,3354.0,,,,,,,True,0
2022-02-18,117937,2477,4348.87,,,,,,,-0.007166241273349194,129496.28571428571,129496.28571428571,0.0,0.0,0.0,0.0,0.0,0.0,113272.0,2655.0,,,,,,,110432.0,2826.0,,,,,,,167093.0,2554.0,,,,,,,219576.0,3294.0,,,,,,,True,0
2022-02-21,56043,1073,4348.87,,,,,,,0.0,109669.71428571429,109669.71428571429,0.0,0.0,0.0,0.0,0.0,0.0,117937.0,2477.0,,,,,,,114485.0,2784.0,,,,,,,88426.0,1565.0,,,,,,,194829.0,3075.0,,,,,,,True,0
2022-02-22,65104,2039,4304.76,,,,,,,-0.010142864698185927,95099.85714285714,95099.85714285714,0.0,0.0,0.0,0.0,0.0,0.0,56043.0,1073.0,,,,,,,113272.0,2655.0,,,,,,,110432.0,2826.0,,,,,,,167093.0,2554.0,,,,,,,True,0
2022-02-23,75845,2362,4225.5,,,,,,,-0.018412176288573612,93302.57142857143,93302.57142857143,0.0,0.0,0.0,0.0,0.0,0.0,65104.0,2039.0,,,,,,,117937.0,2477.0,,,,,,,114485.0,2784.0,,,,,,,88426.0,1565.0,,,,,,,True,0
2022-02-24,82568,2374,4288.7,,,,,,,0.014956809844988816,89322.0,89322.0,0.0,0.0,0.0,0.0,0.0,0.0,75845.0,2362.0,,,,,,,56043.0,1073.0,,,,,,,113272.0,2655.0,,,,,,,110432.0,2826.0,,,,,,,True,1
2022-02-25,76412,1897,4384.65,,,,,,,0.022372746986266234,83883.0,83883.0,0.0,0.0,0.0,0.0,0.0,0.0,82568.0,2374.0,,,,,,,65104.0,2039.0,,,,,,,117937.0,2477.0,,,,,,,114485.0,2784.0,,,,,,,True,1
2022-02-28,37010,1188,4373.94,,,,,,,-0.002442612295166069,72988.42857142857,72988.42857142857,0.0,0.0,0.0,0.0,0.0,0.0,76412.0,1897.0,,,,,,,75845.0,2362.0,,,,,,,56043.0,1073.0,,,,,,,113272.0,2655.0,,,,,,,True,0
2022-03-01,47817,1689,4306.26,,,,,,,-0.015473463284818578,62971.28571428572,62971.28571428572,0.0,0.0,0.0,0.0,0.0,0.0,37010.0,1188.0,,,,,,,82568.0,2374.0,,,,,,,65104.0,2039.0,,,,,,,117937.0,2477.0,,,,,,,True,0
2022-03-02,50616,1680,4386.54,,,,,,,0.018642627244987553,62196.0,62196.0,0.0,0.0,0.0,0.0,0.0,0.0,47817.0,1689.0,,,,,,,76412.0,1897.0,,,,,,,75845.0,2362.0,,,,,,,56043.0,1073.0,,,,,,,True,1
2022-03-03,52825,1468,4363.49,,,,,,,-0.005254711002293466,60441.857142857145,60441.857142857145,0.0,0.0,0.0,0.0,0.0,0.0,50616.0,1680.0,,,,,,,37010.0,1188.0,,,,,,,82568.0,2374.0,,,,,,,65104.0,2039.0,,,,,,,True,0
2022-03-04,46642,1595,4328.87,,,,,,,-0.00793401612012401,56270.0,56270.0,0.0,0.0,0.0,0.0,0.0,0.0,52825.0,1468.0,,,,,,,47817.0,1689.0,,,,,,,76412.0,1897.0,,,,,,,75845.0,2362.0,,,,,,,True,0
2022-03-07,28715,763,4201.09,,,,,,,-0.02951809594651711,48576.71428571428,48576.71428571428,0.0,0.0,0.0,0.0,0.0,0.0,46642.0,1595.0,,,,,,,50616.0,1680.0,,,,,,,37010.0,1188.0,,,,,,,82568.0,2374.0,,,,,,,True,0
2022-03-08,34541,1314,4170.7,,,,,,,-0.007233836932796112,42595.142857142855,42595.142857142855,0.0,0.0,0.0,0.0,0.0,0.0,28715.0,763.0,,,,,,,52825.0,1468.0,,,,,,,47817.0,1689.0,,,,,,,76412.0,1897.0,,,,,,,True,0
2022-03-09,39170,1496,4277.88,,,,,,,0.025698324022346508,42903.71428571428,42903.71428571428,0.0,0.0,0.0,0.0,0.0,0.0,34541.0,1314.0,,,,,,,46642.0,1595.0,,,,,,,50616.0,1680.0,,,,,,,37010.0,1188.0,,,,,,,True,1
2022-03-10,43148,1433,4259.52,,,,,,,-0.0042918454935622075,42236.71428571428,42236.71428571428,0.0,0.0,0.0,0.0,0.0,0.0,39170.0,1496.0,,,,,,,28715.0,763.0,,,,,,,52825.0,1468.0,,,,,,,47817.0,1689.0,,,,,,,True,0
2022-03-11,40935,1086,4204.31,,,,,,,-0.012961554353542182,40853.71428571428,40853.71428571428,0.0,0.0,0.0,0.0,0.0,0.0,43148.0,1433.0,,,,,,,34541.0,1314.0,,,,,,,46642.0,1595.0,,,,,,,50616.0,1680.0,,,,,,,True,0
2022-03-14,21680,604,4173.11,,,,,,,-0.00742095611408311,36404.42857142857,36404.42857142857,0.0,0.0,0.0,0.0,0.0,0.0,40935.0,1086.0,,,,,,,39170.0,1496.0,,,,,,,28715.0,763.0,,,,,,,52825.0,1468.0,,,,,,,True,0
2022-03-15,30485,1136,4262.45,,,,,,,0.021408493905025416,34096.28571428572,34096.28571428572,0.0,0.0,0.0,0.0,0.0,0.0,21680.0,604.0,,,,,,,43148.0,1433.0,,,,,,,34541.0,1314.0,,,,,,,46642.0,1595.0,,,,,,,True,1
2022-03-16,31839,1164,4357.86,,,,,,,0.022383840279651235,34542.57142857143,34542.57142857143,0.0,0.0,0.0,0.0,0.0,0.0,30485.0,1136.0,,,,,,,40935.0,1086.0,,,,,,,39170.0,1496.0,,,,,,,28715.0,763.0,,,,,,,True,1
2022-03-17,38106,1115,4411.67,,,,,,,0.012347803738532281,35051.857142857145,35051.857142857145,0.0,0.0,0.0,0.0,0.0,0.0,31839.0,1164.0,,,,,,,21680.0,604.0,,,,,,,43148.0,1433.0,,,,,,,34541.0,1314.0,,,,,,,True,1
2022-03-18,33249,900,4463.12,,,,,,,0.011662250349640857,34206.0,34206.0,0.0,0.0,0.0,0.0,0.0,0.0,38106.0,1115.0,,,,,,,30485.0,1136.0,,,,,,,40935.0,1086.0,,,,,,,39170.0,1496.0,,,,,,,True,1
2022-03-21,20374,465,4461.18,,,,,,,-0.00043467350194470455,30952.571428571428,30952.571428571428,0.0,0.0,0.0,0.0,0.0,0.0,33249.0,900.0,,,,,,,31839.0,1164.0,,,,,,,21680.0,604.0,,,,,,,43148.0,1433.0,,,,,,,True,0
2022-03-22,28795,809,4511.61,,,,,,,0.011304184094790948,29218.285714285714,29218.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,20374.0,465.0,,,,,,,38106.0,1115.0,,,,,,,30485.0,1136.0,,,,,,,40935.0,1086.0,,,,,,,True,1
2022-03-23,32982,824,4456.24,,,,,,,-0.012272780670315009,30832.85714285714,30832.85714285714,0.0,0.0,0.0,0.0,0.0,0.0,28795.0,809.0,,,,,,,33249.0,900.0,,,,,,,31839.0,1164.0,,,,,,,21680.0,604.0,,,,,,,True,0
2022-03-24,35662,736,4520.16,,,,,,,0.014343931206577842,31572.428571428572,31572.428571428572,0.0,0.0,0.0,0.0,0.0,0.0,32982.0,824.0,,,,,,,20374.0,465.0,,,,,,,38106.0,1115.0,,,,,,,30485.0,1136.0,,,,,,,True,1
2022-03-25,35261,784,4543.06,,,,,,,0.005066192347173759,32061.285714285714,32061.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,35662.0,736.0,,,,,,,28795.0,809.0,,,,,,,33249.0,900.0,,,,,,,31839.0,1164.0,,,,,,,True,1
2022-03-28,20795,406,4575.52,,,,,,,0.007144963967017803,29588.285714285714,29588.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,35261.0,784.0,,,,,,,32982.0,824.0,,,,,,,20374.0,465.0,,,,,,,38106.0,1115.0,,,,,,,True,1
2022-03-29,28126,721,4631.6,,,,,,,0.012256530405287291,28856.428571428572,28856.428571428572,0.0,0.0,0.0,0.0,0.0,0.0,20795.0,406.0,,,,,,,35662.0,736.0,,,,,,,28795.0,809.0,,,,,,,33249.0,900.0,,,,,,,True,1
2022-03-30,32115,796,4602.45,,,,,,,-0.006293721392175655,30533.714285714286,30533.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,28126.0,721.0,,,,,,,35261.0,784.0,,,,,,,32982.0,824.0,,,,,,,20374.0,465.0,,,,,,,True,0
2022-03-31,38213,627,4530.41,,,,,,,-0.015652532890091164,31879.14285714286,31879.14285714286,0.0,0.0,0.0,0.0,0.0,0.0,32115.0,796.0,,,,,,,20795.0,406.0,,,,,,,35662.0,736.0,,,,,,,28795.0,809.0,,,,,,,True,0
2022-04-01,33666,621,4545.86,,,,,,,0.0034102873691344016,31976.85714285714,31976.85714285714,0.0,0.0,0.0,0.0,0.0,0.0,38213.0,627.0,,,,,,,28126.0,721.0,,,,,,,35261.0,784.0,,,,,,,32982.0,824.0,,,,,,,True,1
2022-04-04,23456,398,4582.64,,,,,,,0.0080908782936564,30233.14285714286,30233.14285714286,0.0,0.0,0.0,0.0,0.0,0.0,33666.0,621.0,,,,,,,32115.0,796.0,,,,,,,20795.0,406.0,,,,,,,35662.0,736.0,,,,,,,True,1
2022-04-05,29494,552,4525.12,,,,,,,-0.012551716914267819,29409.285714285714,29409.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,23456.0,398.0,,,,,,,38213.0,627.0,,,,,,,28126.0,721.0,,,,,,,35261.0,784.0,,,,,,,True,0
2022-04-06,39796,550,4481.15,,,,,,,-0.009716869386889204,32123.714285714286,32123.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,29494.0,552.0,,,,,,,33666.0,621.0,,,,,,,32115.0,796.0,,,,,,,20795.0,406.0,,,,,,,True,0
2022-04-07,40700,525,4500.21,,,,,,,0.004253372460194527,33920.0,33920.0,0.0,0.0,0.0,0.0,0.0,0.0,39796.0,550.0,,,,,,,23456.0,398.0,,,,,,,38213.0,627.0,,,,,,,28126.0,721.0,,,,,,,True,1
2022-04-08,41480,514,4488.28,,,,,,,-0.0026509873983658894,35257.857142857145,35257.857142857145,0.0,0.0,0.0,0.0,0.0,0.0,40700.0,525.0,,,,,,,29494.0,552.0,,,,,,,33666.0,621.0,,,,,,,32115.0,796.0,,,,,,,True,0
2022-04-11,30130,297,4412.53,,,,,,,-0.01687728929567678,34103.142857142855,34103.142857142855,0.0,0.0,0.0,0.0,0.0,0.0,41480.0,514.0,,,,,,,39796.0,550.0,,,,,,,23456.0,398.0,,,,,,,38213.0,627.0,,,,,,,True,0
2022-04-12,36248,587,4397.45,,,,,,,-0.003417540503973915,34472.0,34472.0,0.0,0.0,0.0,0.0,0.0,0.0,30130.0,297.0,,,,,,,40700.0,525.0,,,,,,,29494.0,552.0,,,,,,,33666.0,621.0,,,,,,,True,0
2022-04-13,43453,409,4446.59,,,,,,,0.011174658040455254,37328.71428571428,37328.71428571428,0.0,0.0,0.0,0.0,0.0,0.0,36248.0,587.0,,,,,,,41480.0,514.0,,,,,,,39796.0,550.0,,,,,,,23456.0,398.0,,,,,,,True,1
2022-04-14,49717,391,4392.59,,,,,,,-0.012144137417661627,40217.71428571428,40217.71428571428,0.0,0.0,0.0,0.0,0.0,0.0,43453.0,409.0,,,,,,,30130.0,297.0,,,,,,,40700.0,525.0,,,,,,,29494.0,552.0,,,,,,,True,0
2022-04-15,51222,448,4392.59,,,,,,,0.0,41850.0,41850.0,0.0,0.0,0.0,0.0,0.0,0.0,49717.0,391.0,,,,,,,36248.0,587.0,,,,,,,41480.0,514.0,,,,,,,39796.0,550.0,,,,,,,True,0
2022-04-18,35546,255,4391.69,,,,,,,-0.000204890508788802,41113.71428571428,41113.71428571428,0.0,0.0,0.0,0.0,0.0,0.0,51222.0,448.0,,,,,,,43453.0,409.0,,,,,,,30130.0,297.0,,,,,,,40700.0,525.0,,,,,,,True,0
2022-04-19,40771,439,4462.21,,,,,,,0.016057599693967584,41012.42857142857,41012.42857142857,0.0,0.0,0.0,0.0,0.0,0.0,35546.0,255.0,,,,,,,49717.0,391.0,,,,,,,36248.0,587.0,,,,,,,41480.0,514.0,,,,,,,True,1
2022-04-20,58000,524,4459.45,,,,,,,-0.0006185275905885579,44993.857142857145,44993.857142857145,0.0,0.0,0.0,0.0,0.0,0.0,40771.0,439.0,,,,,,,51222.0,448.0,,,,,,,43453.0,409.0,,,,,,,30130.0,297.0,,,,,,,True,0
2022-04-21,60999,466,4393.66,,,,,,,-0.01475294038502506,48529.71428571428,48529.71428571428,0.0,0.0,0.0,0.0,0.0,0.0,58000.0,524.0,,,,,,,35546.0,255.0,,,,,,,49717.0,391.0,,,,,,,36248.0,587.0,,,,,,,True,0
2022-04-22,65924,407,4271.78,,,,,,,-0.02773997077607282,51739.857142857145,51739.857142857145,0.0,0.0,0.0,0.0,0.0,0.0,60999.0,466.0,,,,,,,40771.0,439.0,,,,,,,51222.0,448.0,,,,,,,43453.0,409.0,,,,,,,True,0
2022-04-25,47739,281,4296.12,,,,,,,0.005697858972138148,51457.28571428572,51457.28571428572,0.0,0.0,0.0,0.0,0.0,0.0,65924.0,407.0,,,,,,,58000.0,524.0,,,,,,,35546.0,255.0,,,,,,,49717.0,391.0,,,,,,,True,1
2022-04-26,54109,373,4175.2,,,,,,,-0.02814632738377887,51869.71428571428,51869.71428571428,0.0,0.0,0.0,0.0,0.0,0.0,47739.0,281.0,,,,,,,60999.0,466.0,,,,,,,40771.0,439.0,,,,,,,51222.0,448.0,,,,,,,True,0
2022-04-27,66908,432,4183.96,,,,,,,0.002098103084882119,56350.0,56350.0,0.0,0.0,0.0,0.0,0.0,0.0,54109.0,373.0,,,,,,,65924.0,407.0,,,,,,,58000.0,524.0,,,,,,,35546.0,255.0,,,,,,,True,1
2022-04-28,76041,416,4287.5,,,,,,,0.02474689050564538,61388.57142857143,61388.57142857143,0.0,0.0,0.0,0.0,0.0,0.0,66908.0,432.0,,,,,,,47739.0,281.0,,,,,,,60999.0,466.0,,,,,,,40771.0,439.0,,,,,,,True,1
2022-04-29,77723,390,4131.93,,,,,,,-0.03628454810495618,64206.142857142855,64206.142857142855,0.0,0.0,0.0,0.0,0.0,0.0,76041.0,416.0,,,,,,,54109.0,373.0,,,,,,,65924.0,407.0,,,,,,,58000.0,524.0,,,,,,,True,0
